,Adj Close
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,10.850000381469727
2021-01-05,11.0
2021-01-06,11.0
2021-01-07,11.350000381469727
2021-01-08,11.649999618530273
2021-01-09,11.649999618530273
2021-01-10,11.649999618530273
2021-01-11,12.399999618530273
2021-01-12,14.0
2021-01-13,13.300000190734863
2021-01-14,13.199999809265137
2021-01-15,12.949999809265137
2021-01-16,12.949999809265137
2021-01-17,12.949999809265137
2021-01-18,12.649999618530273
2021-01-19,12.699999809265137
2021-01-20,12.5
2021-01-21,12.699999809265137
2021-01-22,12.550000190734863
2021-01-23,12.550000190734863
2021-01-24,12.550000190734863
2021-01-25,12.300000190734863
2021-01-26,12.449999809265137
2021-01-27,12.149999618530273
2021-01-28,11.75
2021-01-29,11.600000381469727
2021-01-30,11.600000381469727
2021-01-31,11.600000381469727
2021-02-01,12.300000190734863
2021-02-02,12.050000190734863
2021-02-03,12.0
2021-02-04,12.199999809265137
2021-02-05,12.100000381469727
2021-02-06,12.100000381469727
2021-02-07,12.100000381469727
2021-02-08,12.350000381469727
2021-02-09,12.199999809265137
2021-02-10,12.199999809265137
2021-02-11,12.100000381469727
2021-02-12,12.350000381469727
2021-02-13,12.350000381469727
2021-02-14,12.350000381469727
2021-02-15,12.350000381469727
2021-02-16,12.550000190734863
2021-02-17,12.800000190734863
2021-02-18,13.5
2021-02-19,12.5
2021-02-20,12.5
2021-02-21,12.5
2021-02-22,12.350000381469727
2021-02-23,12.199999809265137
2021-02-24,12.199999809265137
2021-02-25,12.149999618530273
2021-02-26,12.149999618530273
2021-02-27,12.149999618530273
2021-02-28,12.149999618530273
2021-03-01,12.100000381469727
2021-03-02,12.050000190734863
2021-03-03,11.949999809265137
2021-03-04,11.800000190734863
2021-03-05,12.300000190734863
2021-03-06,12.300000190734863
2021-03-07,12.300000190734863
2021-03-08,12.5
2021-03-09,12.899999618530273
2021-03-10,12.800000190734863
2021-03-11,13.0
2021-03-12,12.850000381469727
2021-03-13,12.850000381469727
2021-03-14,12.850000381469727
2021-03-15,12.850000381469727
2021-03-16,12.850000381469727
2021-03-17,12.75
2021-03-18,12.949999809265137
2021-03-19,12.949999809265137
2021-03-20,12.949999809265137
2021-03-21,12.949999809265137
2021-03-22,12.75
2021-03-23,12.699999809265137
2021-03-24,12.75
2021-03-25,12.850000381469727
2021-03-26,13.0
2021-03-27,13.0
2021-03-28,13.0
2021-03-29,13.0
2021-03-30,13.25
2021-03-31,13.350000381469727
2021-04-01,13.449999809265137
2021-04-02,13.449999809265137
2021-04-03,13.449999809265137
2021-04-04,13.449999809265137
2021-04-05,13.449999809265137
2021-04-06,13.399999618530273
2021-04-07,13.399999618530273
2021-04-08,13.399999618530273
2021-04-09,13.199999809265137
2021-04-10,13.199999809265137
2021-04-11,13.199999809265137
2021-04-12,13.199999809265137
2021-04-13,13.449999809265137
2021-04-14,13.350000381469727
2021-04-15,13.300000190734863
2021-04-16,13.199999809265137
2021-04-17,13.199999809265137
2021-04-18,13.199999809265137
2021-04-19,13.649999618530273
2021-04-20,13.600000381469727
2021-04-21,13.800000190734863
2021-04-22,14.0
2021-04-23,14.149999618530273
2021-04-24,14.149999618530273
2021-04-25,14.149999618530273
2021-04-26,14.25
2021-04-27,14.300000190734863
2021-04-28,14.449999809265137
2021-04-29,14.350000381469727
2021-04-30,14.5
2021-05-01,14.5
2021-05-02,14.5
2021-05-03,14.649999618530273
