,Adj Close
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,56.52499771118164
2021-01-05,55.54705810546875
2021-01-06,55.54705810546875
2021-01-07,55.938236236572266
2021-01-08,60.63235092163086
2021-01-09,60.63235092163086
2021-01-10,60.63235092163086
2021-01-11,62.00147247314453
2021-01-12,60.436763763427734
2021-01-13,59.06764602661133
2021-01-14,57.50293731689453
2021-01-15,57.11176681518555
2021-01-16,57.11176681518555
2021-01-17,57.11176681518555
2021-01-18,57.11176681518555
2021-01-19,57.89411544799805
2021-01-20,58.67646789550781
2021-01-21,57.50293731689453
2021-01-22,58.2852897644043
2021-01-23,58.2852897644043
2021-01-24,58.2852897644043
2021-01-25,57.307350158691406
2021-01-26,58.67646789550781
2021-01-27,57.89411544799805
2021-01-28,57.69852828979492
2021-01-29,57.50293731689453
2021-01-30,57.50293731689453
2021-01-31,57.50293731689453
2021-02-01,56.72058868408203
2021-02-02,57.69852828979492
2021-02-03,57.69852828979492
2021-02-04,56.916175842285156
2021-02-05,56.13382339477539
2021-02-06,56.13382339477539
2021-02-07,56.13382339477539
2021-02-08,56.13382339477539
2021-02-09,56.52499771118164
2021-02-10,56.329410552978516
2021-02-11,56.329410552978516
2021-02-12,55.54705810546875
2021-02-13,55.54705810546875
2021-02-14,55.54705810546875
2021-02-15,56.72058868408203
2021-02-16,55.742645263671875
2021-02-17,55.742645263671875
2021-02-18,58.2852897644043
2021-02-19,56.916175842285156
2021-02-20,56.916175842285156
2021-02-21,56.916175842285156
2021-02-22,56.329410552978516
2021-02-23,55.742645263671875
2021-02-24,54.764705657958984
2021-02-25,54.764705657958984
2021-02-26,56.13382339477539
2021-02-27,56.13382339477539
2021-02-28,56.13382339477539
2021-03-01,55.35146713256836
2021-03-02,55.742645263671875
2021-03-03,55.1558837890625
2021-03-04,54.96029281616211
2021-03-05,53.98235321044922
2021-03-06,53.98235321044922
2021-03-07,53.98235321044922
2021-03-08,55.1558837890625
2021-03-09,56.329410552978516
2021-03-10,55.35146713256836
2021-03-11,56.13382339477539
2021-03-12,55.938236236572266
2021-03-13,55.938236236572266
2021-03-14,55.938236236572266
2021-03-15,55.938236236572266
2021-03-16,57.50293731689453
2021-03-17,58.48088073730469
2021-03-18,58.2852897644043
2021-03-19,58.67646789550781
2021-03-20,58.67646789550781
2021-03-21,58.67646789550781
2021-03-22,59.65441131591797
2021-03-23,59.65441131591797
2021-03-24,60.63235092163086
2021-03-25,59.65441131591797
2021-03-26,59.65441131591797
2021-03-27,59.65441131591797
2021-03-28,59.65441131591797
2021-03-29,59.45882034301758
2021-03-30,61.2191162109375
2021-03-31,60.63235092163086
2021-04-01,60.436763763427734
2021-04-02,60.436763763427734
2021-04-03,60.436763763427734
2021-04-04,60.436763763427734
2021-04-05,60.436763763427734
2021-04-06,60.63235092163086
2021-04-07,60.63235092163086
2021-04-08,61.2191162109375
2021-04-09,61.2191162109375
2021-04-10,61.2191162109375
2021-04-11,61.2191162109375
2021-04-12,60.045589447021484
2021-04-13,61.80588150024414
2021-04-14,64.93529510498047
2021-04-15,67.08676147460938
2021-04-16,67.67352294921875
2021-04-17,67.67352294921875
2021-04-18,67.67352294921875
2021-04-19,68.84706115722656
2021-04-20,67.28235626220703
2021-04-21,66.69558715820312
2021-04-22,67.08676147460938
2021-04-23,68.45587921142578
2021-04-24,68.45587921142578
2021-04-25,68.45587921142578
2021-04-26,68.45587921142578
2021-04-27,66.5
2021-04-28,66.4000015258789
2021-04-29,64.80000305175781
2021-04-30,64.5999984741211
2021-05-01,64.5999984741211
2021-05-02,64.5999984741211
2021-05-03,65.4000015258789
