,Adj Close
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,70.19999694824219
2021-01-05,71.80000305175781
2021-01-06,72.0
2021-01-07,73.0
2021-01-08,73.5999984741211
2021-01-09,73.5999984741211
2021-01-10,73.5999984741211
2021-01-11,74.0
2021-01-12,73.80000305175781
2021-01-13,73.5999984741211
2021-01-14,73.5999984741211
2021-01-15,73.0
2021-01-16,73.0
2021-01-17,73.0
2021-01-18,73.0
2021-01-19,73.0
2021-01-20,73.80000305175781
2021-01-21,74.0
2021-01-22,74.0
2021-01-23,74.0
2021-01-24,74.0
2021-01-25,74.0
2021-01-26,73.5999984741211
2021-01-27,72.19999694824219
2021-01-28,72.19999694824219
2021-01-29,72.0
2021-01-30,72.0
2021-01-31,72.0
2021-02-01,73.5999984741211
2021-02-02,74.19999694824219
2021-02-03,74.4000015258789
2021-02-04,74.4000015258789
2021-02-05,74.4000015258789
2021-02-06,74.4000015258789
2021-02-07,74.4000015258789
2021-02-08,75.0
2021-02-09,74.4000015258789
2021-02-10,75.0
2021-02-11,75.0
2021-02-12,74.80000305175781
2021-02-13,74.80000305175781
2021-02-14,74.80000305175781
2021-02-15,75.0
2021-02-16,76.80000305175781
2021-02-17,76.80000305175781
2021-02-18,76.0
2021-02-19,76.5999984741211
2021-02-20,76.5999984741211
2021-02-21,76.5999984741211
2021-02-22,77.0
2021-02-23,76.5999984741211
2021-02-24,76.4000015258789
2021-02-25,76.4000015258789
2021-02-26,77.19999694824219
2021-02-27,77.19999694824219
2021-02-28,77.19999694824219
2021-03-01,78.5999984741211
2021-03-02,77.19999694824219
2021-03-03,77.4000015258789
2021-03-04,77.0
2021-03-05,76.0
2021-03-06,76.0
2021-03-07,76.0
2021-03-08,75.80000305175781
2021-03-09,76.80000305175781
2021-03-10,75.4000015258789
2021-03-11,76.5999984741211
2021-03-12,76.5999984741211
2021-03-13,76.5999984741211
2021-03-14,76.5999984741211
2021-03-15,76.5999984741211
2021-03-16,76.80000305175781
2021-03-17,76.0
2021-03-18,76.0
2021-03-19,76.5999984741211
2021-03-20,76.5999984741211
2021-03-21,76.5999984741211
2021-03-22,76.0
2021-03-23,75.5999984741211
2021-03-24,76.80000305175781
2021-03-25,76.80000305175781
2021-03-26,79.80000305175781
2021-03-27,79.80000305175781
2021-03-28,79.80000305175781
2021-03-29,79.80000305175781
2021-03-30,81.5999984741211
2021-03-31,82.4000015258789
2021-04-01,82.4000015258789
2021-04-02,82.4000015258789
2021-04-03,82.4000015258789
2021-04-04,82.4000015258789
2021-04-05,82.4000015258789
2021-04-06,84.0
2021-04-07,84.0
2021-04-08,86.4000015258789
2021-04-09,88.4000015258789
2021-04-10,88.4000015258789
2021-04-11,88.4000015258789
2021-04-12,89.5999984741211
2021-04-13,89.0
2021-04-14,86.80000305175781
2021-04-15,86.0
2021-04-16,88.19999694824219
2021-04-17,88.19999694824219
2021-04-18,88.19999694824219
2021-04-19,88.0
2021-04-20,86.19999694824219
2021-04-21,87.4000015258789
2021-04-22,86.4000015258789
2021-04-23,87.0
2021-04-24,87.0
2021-04-25,87.0
2021-04-26,86.5999984741211
2021-04-27,87.80000305175781
2021-04-28,86.80000305175781
2021-04-29,86.0
2021-04-30,86.0
2021-05-01,86.0
2021-05-02,86.0
2021-05-03,86.4000015258789
