,Adj Close
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,1.070270299911499
2021-01-05,1.0800000429153442
2021-01-06,1.0800000429153442
2021-01-07,1.0945945978164673
2021-01-08,1.1043243408203125
2021-01-09,1.1043243408203125
2021-01-10,1.1043243408203125
2021-01-11,1.0897297859191895
2021-01-12,1.0994595289230347
2021-01-13,1.1043243408203125
2021-01-14,1.0994595289230347
2021-01-15,1.0897297859191895
2021-01-16,1.0897297859191895
2021-01-17,1.0897297859191895
2021-01-18,1.1091891527175903
2021-01-19,1.0994595289230347
2021-01-20,1.1091891527175903
2021-01-21,1.1091891527175903
2021-01-22,1.1140540838241577
2021-01-23,1.1140540838241577
2021-01-24,1.1140540838241577
2021-01-25,1.0994595289230347
2021-01-26,1.0994595289230347
2021-01-27,1.0800000429153442
2021-01-28,1.0605405569076538
2021-01-29,1.0654054880142212
2021-01-30,1.0654054880142212
2021-01-31,1.0654054880142212
2021-02-01,1.0751352310180664
2021-02-02,1.0751352310180664
2021-02-03,1.0897297859191895
2021-02-04,1.0897297859191895
2021-02-05,1.0897297859191895
2021-02-06,1.0897297859191895
2021-02-07,1.0897297859191895
2021-02-08,1.084864854812622
2021-02-09,1.084864854812622
2021-02-10,1.0945945978164673
2021-02-11,1.1043243408203125
2021-02-12,1.1091891527175903
2021-02-13,1.1091891527175903
2021-02-14,1.1091891527175903
2021-02-15,1.1043243408203125
2021-02-16,1.1091891527175903
2021-02-17,1.0994595289230347
2021-02-18,1.0945945978164673
2021-02-19,1.0994595289230347
2021-02-20,1.0994595289230347
2021-02-21,1.0994595289230347
2021-02-22,1.0994595289230347
2021-02-23,1.1140540838241577
2021-02-24,1.1578378677368164
2021-02-25,1.1772973537445068
2021-02-26,1.152972936630249
2021-02-27,1.152972936630249
2021-02-28,1.152972936630249
2021-03-01,1.1627027988433838
2021-03-02,1.1578378677368164
2021-03-03,1.1481081247329712
2021-03-04,1.1335134506225586
2021-03-05,1.1286486387252808
2021-03-06,1.1286486387252808
2021-03-07,1.1286486387252808
2021-03-08,1.1432431936264038
2021-03-09,1.1578378677368164
2021-03-10,1.1627027988433838
2021-03-11,1.1675676107406616
2021-03-12,1.1627027988433838
2021-03-13,1.1627027988433838
2021-03-14,1.1627027988433838
2021-03-15,1.1627027988433838
2021-03-16,1.1675676107406616
2021-03-17,1.1481081247329712
2021-03-18,1.152972936630249
2021-03-19,1.1432431936264038
2021-03-20,1.1432431936264038
2021-03-21,1.1432431936264038
2021-03-22,1.1432431936264038
2021-03-23,1.1481081247329712
2021-03-24,1.152972936630249
2021-03-25,1.2356756925582886
2021-03-26,1.2356756925582886
2021-03-27,1.2356756925582886
2021-03-28,1.2356756925582886
2021-03-29,1.2454054355621338
2021-03-30,1.2356756925582886
2021-03-31,1.2405405044555664
2021-04-01,1.253189206123352
2021-04-02,1.253189206123352
2021-04-03,1.253189206123352
2021-04-04,1.253189206123352
2021-04-05,1.253189206123352
2021-04-06,1.2745945453643799
2021-04-07,1.2940541505813599
2021-04-08,1.325189232826233
2021-04-09,1.3621621131896973
2021-04-10,1.3621621131896973
2021-04-11,1.3621621131896973
2021-04-12,1.4147027730941772
2021-04-13,1.4536216259002686
2021-04-14,1.476973056793213
2021-04-15,1.4224865436553955
2021-04-16,1.4069188833236694
2021-04-17,1.4069188833236694
2021-04-18,1.4069188833236694
2021-04-19,1.4127568006515503
2021-04-20,1.4166486263275146
2021-04-21,1.4127568006515503
2021-04-22,1.4088648557662964
2021-04-23,1.4263783693313599
2021-04-24,1.4263783693313599
2021-04-25,1.4263783693313599
2021-04-26,1.4341621398925781
2021-04-27,1.440000057220459
2021-04-28,1.4322162866592407
2021-04-29,1.440000057220459
2021-04-30,1.4259999990463257
2021-05-01,1.4259999990463257
2021-05-02,1.4259999990463257
2021-05-03,1.3980000019073486
