,Adj Close
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,47.099998474121094
2021-01-05,47.0
2021-01-06,47.0
2021-01-07,47.849998474121094
2021-01-08,46.099998474121094
2021-01-09,46.099998474121094
2021-01-10,46.099998474121094
2021-01-11,46.04999923706055
2021-01-12,47.20000076293945
2021-01-13,47.5
2021-01-14,47.04999923706055
2021-01-15,46.599998474121094
2021-01-16,46.599998474121094
2021-01-17,46.599998474121094
2021-01-18,46.5
2021-01-19,45.5
2021-01-20,46.70000076293945
2021-01-21,47.150001525878906
2021-01-22,47.5
2021-01-23,47.5
2021-01-24,47.5
2021-01-25,47.0
2021-01-26,47.599998474121094
2021-01-27,46.349998474121094
2021-01-28,56.0
2021-01-29,55.599998474121094
2021-01-30,55.599998474121094
2021-01-31,55.599998474121094
2021-02-01,57.400001525878906
2021-02-02,57.29999923706055
2021-02-03,57.400001525878906
2021-02-04,56.29999923706055
2021-02-05,57.900001525878906
2021-02-06,57.900001525878906
2021-02-07,57.900001525878906
2021-02-08,57.20000076293945
2021-02-09,59.70000076293945
2021-02-10,57.900001525878906
2021-02-11,57.29999923706055
2021-02-12,59.599998474121094
2021-02-13,59.599998474121094
2021-02-14,59.599998474121094
2021-02-15,60.29999923706055
2021-02-16,58.599998474121094
2021-02-17,57.5
2021-02-18,56.099998474121094
2021-02-19,57.599998474121094
2021-02-20,57.599998474121094
2021-02-21,57.599998474121094
2021-02-22,59.0
2021-02-23,58.20000076293945
2021-02-24,57.599998474121094
2021-02-25,58.400001525878906
2021-02-26,56.20000076293945
2021-02-27,56.20000076293945
2021-02-28,56.20000076293945
2021-03-01,61.0
2021-03-02,59.20000076293945
2021-03-03,59.5
2021-03-04,58.900001525878906
2021-03-05,57.5
2021-03-06,57.5
2021-03-07,57.5
2021-03-08,58.20000076293945
2021-03-09,59.79999923706055
2021-03-10,57.599998474121094
2021-03-11,58.400001525878906
2021-03-12,58.599998474121094
2021-03-13,58.599998474121094
2021-03-14,58.599998474121094
2021-03-15,58.099998474121094
2021-03-16,58.599998474121094
2021-03-17,58.400001525878906
2021-03-18,58.0
2021-03-19,58.20000076293945
2021-03-20,58.20000076293945
2021-03-21,58.20000076293945
2021-03-22,58.400001525878906
2021-03-23,58.0
2021-03-24,58.29999923706055
2021-03-25,57.79999923706055
2021-03-26,58.0
2021-03-27,58.0
2021-03-28,58.0
2021-03-29,57.20000076293945
2021-03-30,56.5
2021-03-31,55.900001525878906
2021-04-01,56.29999923706055
2021-04-02,56.29999923706055
2021-04-03,56.29999923706055
2021-04-04,56.29999923706055
2021-04-05,56.29999923706055
2021-04-06,55.79999923706055
2021-04-07,56.900001525878906
2021-04-08,56.400001525878906
2021-04-09,56.70000076293945
2021-04-10,56.70000076293945
2021-04-11,56.70000076293945
2021-04-12,55.400001525878906
2021-04-13,56.5
2021-04-14,55.400001525878906
2021-04-15,56.5
2021-04-16,56.5
2021-04-17,56.5
2021-04-18,56.5
2021-04-19,56.599998474121094
2021-04-20,56.79999923706055
2021-04-21,57.099998474121094
2021-04-22,61.0
2021-04-23,59.599998474121094
2021-04-24,59.599998474121094
2021-04-25,59.599998474121094
2021-04-26,58.900001525878906
2021-04-27,59.0
2021-04-28,58.599998474121094
2021-04-29,61.20000076293945
2021-04-30,61.20000076293945
2021-05-01,61.20000076293945
2021-05-02,61.20000076293945
2021-05-03,61.0
