,Adj Close
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,84.5
2021-01-05,82.9000015258789
2021-01-06,82.9000015258789
2021-01-07,83.19999694824219
2021-01-08,81.69999694824219
2021-01-09,81.69999694824219
2021-01-10,81.69999694824219
2021-01-11,81.0
2021-01-12,80.0
2021-01-13,82.0
2021-01-14,79.9000015258789
2021-01-15,77.9000015258789
2021-01-16,77.9000015258789
2021-01-17,77.9000015258789
2021-01-18,80.30000305175781
2021-01-19,79.4000015258789
2021-01-20,80.19999694824219
2021-01-21,88.0999984741211
2021-01-22,87.0
2021-01-23,87.0
2021-01-24,87.0
2021-01-25,86.69999694824219
2021-01-26,87.4000015258789
2021-01-27,88.30000305175781
2021-01-28,86.80000305175781
2021-01-29,86.0
2021-01-30,86.0
2021-01-31,86.0
2021-02-01,87.5
2021-02-02,87.0
2021-02-03,87.0999984741211
2021-02-04,87.5999984741211
2021-02-05,88.0
2021-02-06,88.0
2021-02-07,88.0
2021-02-08,89.80000305175781
2021-02-09,89.5
2021-02-10,91.19999694824219
2021-02-11,91.5
2021-02-12,88.0
2021-02-13,88.0
2021-02-14,88.0
2021-02-15,89.0
2021-02-16,90.0999984741211
2021-02-17,90.0999984741211
2021-02-18,87.9000015258789
2021-02-19,90.0
2021-02-20,90.0
2021-02-21,90.0
2021-02-22,87.5
2021-02-23,86.9000015258789
2021-02-24,86.9000015258789
2021-02-25,87.19999694824219
2021-02-26,89.0
2021-02-27,89.0
2021-02-28,89.0
2021-03-01,91.5
2021-03-02,92.19999694824219
2021-03-03,94.19999694824219
2021-03-04,97.4000015258789
2021-03-05,94.0
2021-03-06,94.0
2021-03-07,94.0
2021-03-08,94.0
2021-03-09,97.0999984741211
2021-03-10,96.0
2021-03-11,95.5999984741211
2021-03-12,95.4000015258789
2021-03-13,95.4000015258789
2021-03-14,95.4000015258789
2021-03-15,94.9000015258789
2021-03-16,94.4000015258789
2021-03-17,94.5999984741211
2021-03-18,95.30000305175781
2021-03-19,94.0999984741211
2021-03-20,94.0999984741211
2021-03-21,94.0999984741211
2021-03-22,96.4000015258789
2021-03-23,98.5
2021-03-24,99.4000015258789
2021-03-25,99.0
2021-03-26,99.0
2021-03-27,99.0
2021-03-28,99.0
2021-03-29,100.80000305175781
2021-03-30,100.0
2021-03-31,99.9000015258789
2021-04-01,101.4000015258789
2021-04-02,101.4000015258789
2021-04-03,101.4000015258789
2021-04-04,101.4000015258789
2021-04-05,101.4000015258789
2021-04-06,104.0
2021-04-07,107.5999984741211
2021-04-08,112.80000305175781
2021-04-09,112.80000305175781
2021-04-10,112.80000305175781
2021-04-11,112.80000305175781
2021-04-12,112.0
2021-04-13,112.4000015258789
2021-04-14,116.0
2021-04-15,113.80000305175781
2021-04-16,116.4000015258789
2021-04-17,116.4000015258789
2021-04-18,116.4000015258789
2021-04-19,119.0
2021-04-20,121.0
2021-04-21,120.5999984741211
2021-04-22,119.80000305175781
2021-04-23,120.80000305175781
2021-04-24,120.80000305175781
2021-04-25,120.80000305175781
2021-04-26,120.80000305175781
2021-04-27,120.4000015258789
2021-04-28,115.4000015258789
2021-04-29,115.80000305175781
2021-04-30,116.0
2021-05-01,116.0
2021-05-02,116.0
2021-05-03,111.80000305175781
