,Adj Close
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,15.149999618530273
2021-01-05,15.0
2021-01-06,15.0
2021-01-07,15.050000190734863
2021-01-08,15.25
2021-01-09,15.25
2021-01-10,15.25
2021-01-11,16.149999618530273
2021-01-12,16.5
2021-01-13,17.149999618530273
2021-01-14,16.5
2021-01-15,16.100000381469727
2021-01-16,16.100000381469727
2021-01-17,16.100000381469727
2021-01-18,15.800000190734863
2021-01-19,15.850000381469727
2021-01-20,15.550000190734863
2021-01-21,16.5
2021-01-22,16.399999618530273
2021-01-23,16.399999618530273
2021-01-24,16.399999618530273
2021-01-25,15.75
2021-01-26,15.75
2021-01-27,15.649999618530273
2021-01-28,15.449999809265137
2021-01-29,15.399999618530273
2021-01-30,15.399999618530273
2021-01-31,15.399999618530273
2021-02-01,15.350000381469727
2021-02-02,15.300000190734863
2021-02-03,15.399999618530273
2021-02-04,15.949999809265137
2021-02-05,16.0
2021-02-06,16.0
2021-02-07,16.0
2021-02-08,16.100000381469727
2021-02-09,16.0
2021-02-10,15.899999618530273
2021-02-11,15.800000190734863
2021-02-12,15.649999618530273
2021-02-13,15.649999618530273
2021-02-14,15.649999618530273
2021-02-15,15.5
2021-02-16,15.75
2021-02-17,15.5
2021-02-18,15.399999618530273
2021-02-19,15.25
2021-02-20,15.25
2021-02-21,15.25
2021-02-22,15.550000190734863
2021-02-23,15.100000381469727
2021-02-24,15.100000381469727
2021-02-25,15.449999809265137
2021-02-26,14.949999809265137
2021-02-27,14.949999809265137
2021-02-28,14.949999809265137
2021-03-01,15.5
2021-03-02,15.350000381469727
2021-03-03,15.25
2021-03-04,15.0
2021-03-05,15.850000381469727
2021-03-06,15.850000381469727
2021-03-07,15.850000381469727
2021-03-08,16.350000381469727
2021-03-09,16.350000381469727
2021-03-10,16.299999237060547
2021-03-11,16.100000381469727
2021-03-12,16.450000762939453
2021-03-13,16.450000762939453
2021-03-14,16.450000762939453
2021-03-15,15.899999618530273
2021-03-16,15.899999618530273
2021-03-17,16.0
2021-03-18,15.899999618530273
2021-03-19,15.75
2021-03-20,15.75
2021-03-21,15.75
2021-03-22,15.899999618530273
2021-03-23,15.600000381469727
2021-03-24,15.699999809265137
2021-03-25,15.899999618530273
2021-03-26,15.600000381469727
2021-03-27,15.600000381469727
2021-03-28,15.600000381469727
2021-03-29,15.949999809265137
2021-03-30,16.049999237060547
2021-03-31,17.799999237060547
2021-04-01,17.600000381469727
2021-04-02,17.600000381469727
2021-04-03,17.600000381469727
2021-04-04,17.600000381469727
2021-04-05,17.600000381469727
2021-04-06,18.200000762939453
2021-04-07,18.700000762939453
2021-04-08,17.700000762939453
2021-04-09,17.5
2021-04-10,17.5
2021-04-11,17.5
2021-04-12,19.100000381469727
2021-04-13,20.200000762939453
2021-04-14,20.899999618530273
2021-04-15,20.0
2021-04-16,20.5
2021-04-17,20.5
2021-04-18,20.5
2021-04-19,20.700000762939453
2021-04-20,20.399999618530273
2021-04-21,21.0
2021-04-22,22.399999618530273
2021-04-23,21.600000381469727
2021-04-24,21.600000381469727
2021-04-25,21.600000381469727
2021-04-26,21.600000381469727
2021-04-27,21.600000381469727
2021-04-28,21.600000381469727
2021-04-29,21.600000381469727
2021-04-30,21.600000381469727
2021-05-01,21.600000381469727
2021-05-02,21.600000381469727
2021-05-03,22.700000762939453
